ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,y
1309,,6256,,0.908,0.763636364,3705,1.813333333,0.537126761,72660,,C1,square
1310,0.000486027,690,281.45,1,0.118181818,450,0.2,0.091549296,8400,,C1,square
1311,,127190,518.05,0.884,40.08181818,73350,36.86666667,27.44757746,1458800,0.281608849,C3,circle
1312,,2208,338.65,0.958,0.454545455,1380,0.64,0.337323944,26320,0.20830955,C1,square
1313,,1794,,0.846,0.245454545,990,0.52,0.160859155,20160,,C3,square
1314,,28980,,0.833,4.690909091,15735,8.4,3.026957746,323260,,C2,square
1315,0.003726205,11638,183.95,0.84,1.3,6375,3.373333333,0.845915493,130340,,C2,square
1316,0.021952207,62330,161.85,0.704,6.136363636,28620,18.06666667,3.346478873,646520,,C4,square
1317,0.001134062,1610,167.05,0.814,0.163636364,855,0.466666667,0.103183099,17780,,C2,square
1318,0.003726205,6348,209.3,0.877,0.809090909,3630,1.84,0.549669014,72520,,C4,square
1319,0.005913325,20148,168.35,0.743,2.063636364,9765,5.84,1.187753521,213780,,C4,square
1320,,4140,209.3,0.717,0.527272727,1935,1.2,0.292859155,43260,,C4,square
1321,0.002025111,4600,230.75,0.78,0.645454545,2340,1.333333333,0.39,49840,,C1,square
1322,0.006642365,16974,202.8,0.669,2.090909091,7410,4.92,1.083591549,172480,,C3,square
1323,0.019846092,433895,289.25,0.523,76.32727273,148065,125.7666667,30.92329577,4023040,,C4,square
1324,0.020332118,57730,182.65,0.708,6.409090909,26640,16.73333333,3.515070423,600040,,C4,square
1325,,1449,,0.746,0.2,705,0.42,0.115577465,15400,,C4,square
1326,0.00072904,1449,185.9,0.968,0.163636364,915,0.42,0.122704225,17360,,C1,square
1327,0.001620089,3680,243.75,0.725,0.545454545,1740,1.066666667,0.306338028,38640,,C4,square
1328,0.014580802,37260,104,0.523,2.354545455,12705,10.8,0.953922535,345380,,C3,square
1329,0.003078169,7866,245.05,0.731,1.172727273,3750,2.28,0.664077465,82880,,C1,square
1330,0.001296071,3680,187.2,0.744,0.418181818,1785,1.066666667,0.241014085,39060,,C1,square
1331,,12903,,0.824,1.5,6930,3.74,0.957464789,143220,,C2,square
1332,,1932,,1,0.763636364,1260,0.56,0.591549296,23520,,C2,circle
1333,0.00218712,4968,153.4,0.685,0.463636364,2220,1.44,0.246021127,50960,,C3,square
1334,0.005913325,15111,244.4,0.846,2.245454545,8340,4.38,1.47156338,169820,,C3,square
1335,0.001539085,3496,239.2,0.704,0.509090909,1605,1.013333333,0.277633803,36260,,C4,square
1336,,38088,,0.798,3.218181818,19830,11.04,1.989380282,416920,,C4,square
1337,,943,,1,0.345454545,615,0.273333333,0.267605634,11480,,C1,circle
1338,0.00218712,3105,264.55,0.815,0.5,1650,0.9,0.315669014,34300,,C1,square
1339,0.011988659,3404,623.35,1,1.290909091,2220,0.986666667,1,41440,0.330852328,C1,circle
1340,0.000891049,1265,260,0.927,0.2,765,0.366666667,0.143619718,14840,,C4,square
1341,,12880,,0.468,0.518181818,3930,3.733333333,0.187859155,115080,,C1,square
1342,0.001539085,3933,357.5,0.86,0.854545455,2205,1.14,0.569295775,44520,0.196033766,C3,square
1343,0.000162009,276,433.55,1,0.072727273,180,0.08,0.056338028,3360,0.722985443,C1,square
1344,0.002025111,5750,213.2,0.828,0.745454545,3105,1.666666667,0.478140845,63980,,C2,square
1345,0.027298501,85261,113.75,0.637,5.909090909,35415,24.71333333,2.91584507,849520,,C3,square
1346,,51957,,0.672,3.845454545,22755,15.06,2.001802817,528640,,C3,square
1347,,29463,,0.664,3.090909091,12750,8.54,1.589859155,298340,,C3,square
1348,,4991,299.65,0.922,0.909090909,3000,1.446666667,0.649295775,58380,0.867907905,C1,square
1349,0.000567031,805,241.15,0.743,0.118181818,390,0.233333333,0.068021127,8540,,C4,square
1350,,966,,0.69,0.090909091,435,0.28,0.048591549,9940,,C3,circle
1351,,13064,201.5,0.861,1.6,7335,3.786666667,1.06715493,147980,,C4,square
1352,,506,413.4,0.636,0.127272727,210,0.146666667,0.062704225,5040,0.559721199,C3,circle
1353,0.002511138,5704,267.15,0.742,0.927272727,2760,1.653333333,0.532985915,60480,,C4,square
1354,,106950,,0.953,20.19090909,66495,31,14.90572535,1271620,,C2,square
1355,0.008505468,21735,153.4,0.579,2.027272727,8205,6.3,0.909274648,208880,,C1,square
1356,0.006075334,17250,293.15,0.86,3.072727273,9675,5,2.047042254,195300,,C1,square
1357,0.00145808,2070,303.55,0.867,0.381818182,1170,0.6,0.25643662,23520,0.781044856,C4,square
1358,0.00072904,1449,247.65,0.952,0.218181818,900,0.42,0.160901408,17220,,C2,square
1359,0.018793034,48024,178.1,0.782,5.209090909,24495,13.92,3.155535211,520940,,C1,square
1360,0.006966383,1978,604.5,1,0.727272727,1290,0.573333333,0.563380282,24080,0.216267545,C4,circle
1361,,2737,,0.899,0.290909091,1605,0.793333333,0.202591549,31640,,C1,square
1362,,805,,1,0.145454545,525,0.233333333,0.112676056,9800,,C1,square
1363,0.000567031,1449,226.85,0.683,0.2,645,0.42,0.105816901,14840,,C1,square
1364,0.002673147,8349,191.75,0.694,0.972727273,3780,2.42,0.522943662,86100,,C2,square
1365,0.027784528,71001,105.3,0.677,4.536363636,31365,20.58,2.379035211,724920,,C3,square
1366,0.013122722,26082,62.4,0.235,0.990909091,3990,7.56,0.180387324,196000,,C4,square
1367,0.003159174,7176,133.25,0.712,0.581818182,3330,2.08,0.320901408,74760,,C3,square
1368,,19987,,0.713,2.536363636,9300,5.793333333,1.400894366,208460,,C4,square
1369,,4416,263.9,0.818,0.709090909,2355,1.28,0.449323944,48860,,C4,square
1370,0.007371405,23023,185.9,0.597,2.6,8970,6.673333333,1.202408451,223860,,C2,square
1371,0.003402187,7728,,0.813,0.827272727,4095,2.24,0.521007042,85260,,C3,square
1372,0.002673147,5313,224.9,0.879,0.727272727,3045,1.54,0.495211268,60760,,C1,square
1373,0.009477521,32292,163.15,0.635,3.209090909,13365,9.36,1.578556338,321300,,C2,square
1374,0.00145808,5796,103.35,0.607,0.363636364,2295,1.68,0.170985915,56700,,C1,square
1375,0.001701094,4347,278.85,0.772,0.736363636,2190,1.26,0.440366197,46900,,C2,square
1376,0.013689753,34983,229.45,0.742,4.881818182,16935,10.14,2.806014085,371000,,C2,square
1377,0.001053058,2392,381.55,0.837,0.554545455,1305,0.693333333,0.359556338,26740,0.882565881,C3,square
1378,0.002349129,3335,179.4,0.779,0.363636364,1695,0.966666667,0.21943662,36120,,C4,square
1379,0.001296071,2208,182.65,0.542,0.245454545,780,0.64,0.103056338,20720,,C3,square
1380,0.001053058,2093,257.4,1,0.327272727,1365,0.606666667,0.253521127,25480,,C2,square
1381,0.014580802,4140,638.95,1,1.609090909,2700,1.2,1.246478873,50400,0.601875744,C2,circle
1382,0.006318348,17940,165.75,0.751,1.809090909,8790,5.2,1.052457746,191240,,C3,square
1383,0.000324018,552,297.7,1,0.1,360,0.16,0.077464789,6720,0.057254613,C2,square
1384,0.0036452,19665,,0.582,1.890909091,7470,5.7,0.852507042,189420,,C2,square
1385,,17250,,0.909,2.918181818,10230,5,2.054852113,200480,,C1,square
1386,0.005589307,12696,103.35,0.772,0.8,6390,3.68,0.478422535,136920,,C4,square
1387,,5060,,0.595,0.554545455,1965,1.466666667,0.255598592,49140,,C4,square
1388,,9936,,0.734,0.718181818,4755,2.88,0.408352113,104860,,C3,square
1389,,6210,,0.967,1.118181818,3915,1.8,0.837612676,74340,,C3,square
1390,0.00218712,4347,182,0.947,0.481818182,2685,1.26,0.353457746,51520,,C3,square
1391,0.015957878,31717,46.8,0.326,0.9,6750,9.193333333,0.22728169,256060,,C3,square
1392,,10005,340.6,0.97,2.072727273,6330,2.9,1.557464789,119980,0.886520543,C4,square
1393,,1288,,1,0.218181818,840,0.373333333,0.169014085,15680,,C1,square
1394,0.00672337,15272,255.45,0.7,2.372727273,6975,4.426666667,1.286619718,158060,,C1,square
1395,0.021223167,54234,135.85,0.703,4.472727273,24855,15.72,2.435746479,562100,,C4,square
1396,,3519,,0.856,0.845454545,1965,1.02,0.560619718,39760,,C2,square
1397,0.002106116,5382,189.15,0.795,0.618181818,2790,1.56,0.380704225,58800,,C3,square
1398,0.007938437,20286,319.15,0.974,3.936363636,12885,5.88,2.970014085,243740,0.980680148,C1,square
1399,0.037667072,3272670,35.75,0.123,71.46363636,261780,948.6,6.809176056,22363880,,C2,circle
1400,,2760,,0.958,0.363636364,1725,0.8,0.269859155,32900,,C2,square
1401,0.003483192,7912,222.95,0.977,1.072727273,5040,2.293333333,0.811873239,95200,,C4,square
1402,0.00072904,1656,297.7,0.986,0.3,1065,0.48,0.229140845,20020,0.318198602,C2,square
1403,0.001539085,3059,258.7,0.88,0.481818182,1755,0.886666667,0.328450704,35000,,C1,square
1404,0.006642365,16974,250.25,0.935,2.581818182,10350,4.92,1.87,199920,,C3,square
1405,0.005184285,13248,199.55,0.842,1.609090909,7275,3.84,1.049535211,148540,,C2,square
1406,,106950,296.4,0.868,19.28181818,60525,31,12.96498592,1215900,0.252357456,C4,square
1407,0.000972053,2208,378.95,0.813,0.509090909,1170,0.64,0.320619718,24360,0.262010982,C3,square
1408,,4347,,0.688,0.445454545,1950,1.26,0.237408451,44660,,C3,square
1409,0.001701094,2898,128.7,0.444,0.227272727,840,0.84,0.078169014,25480,,C4,circle
1410,,18170,,0.42,1.172727273,4980,5.266666667,0.381549296,157080,,C1,square
1411,,18837,,0.773,2.381818182,9495,5.46,1.426239437,203280,,C2,square
1412,0.005184285,2944,345.15,0.586,0.618181818,1125,0.853333333,0.280619718,28420,0.726236063,C3,circle
1413,0.006642365,16974,198.9,0.695,2.054545455,7695,4.92,1.106126761,175140,,C1,square
1414,0.003564196,13156,111.15,0.712,0.890909091,6105,3.813333333,0.491380282,137060,,C2,square
1415,,1288,,0.786,0.136363636,660,0.373333333,0.083028169,14000,,C1,square
1416,0.015066829,102672,328.25,0.989,20.50909091,66195,29.76,15.71256338,1242780,0.291917016,C1,square
1417,0.005103281,11592,208.65,0.954,1.472727273,7215,3.36,1.088366197,137900,,C1,square
1418,,78660,267.15,0.708,12.76363636,36315,22.8,7.000225352,817740,,C2,square
1419,,167900,311.35,0.954,31.78181818,104505,48.66666667,23.48721127,1997380,0.734375876,C3,square
1420,,2093,,0.846,0.163636364,1155,0.606666667,0.107239437,23520,,C4,square
1421,0.003240178,920,260,1,0.145454545,600,0.266666667,0.112676056,11200,,C1,square
1422,0.008019441,2277,124.8,1,0.172727273,1485,0.66,0.133802817,27720,,C3,square
1423,0.008019441,20493,301.6,0.942,3.754545455,12585,5.94,2.739760563,242200,0.509450251,C4,square
1424,,15456,166.4,0.827,1.563636364,8340,4.48,1.00171831,171920,,C3,square
1425,,22540,85.15,0.666,1.163636364,9795,6.533333333,0.600338028,228620,,C2,square
1426,,7176,239.85,0.99,1.045454545,4635,2.08,0.801760563,86940,,C3,square
1427,0.001539085,874,119.6,0.789,0.063636364,450,0.253333333,0.038894366,9520,,C2,square
1428,,603589,,0.897,124.7727273,353205,174.9533333,86.69947183,6970600,,C3,circle
1429,0.008748481,17388,235.3,0.807,2.490909091,9150,5.04,1.557169014,191240,,C3,square
1430,0.015552855,35328,134.55,0.579,2.890909091,13335,10.24,1.296633803,339500,,C1,square
1431,0.002673147,6831,214.5,0.845,0.890909091,3765,1.98,0.583169014,76720,,C3,square
1432,,7567,,0.757,1.136363636,3735,2.193333333,0.666373239,80920,,C1,square
1433,0.001377076,2737,251.55,0.857,0.418181818,1530,0.793333333,0.277619718,30940,,C4,square
1434,,4140,238.55,0.9,0.6,2430,1.2,0.418309859,47880,,C1,square
1435,0.017415958,49450,86.45,0.464,2.609090909,14955,14.33333333,0.937802817,440580,,C2,square
1436,0.00818145,20907,287.3,0.861,3.654545455,11745,6.06,2.437478873,236880,,C4,square
1437,0.003564196,10120,206.7,0.87,1.272727273,5745,2.933333333,0.857746479,115220,,C2,square
1438,0.035317942,110308,218.4,0.755,14.65454545,54345,31.97333333,8.57084507,1178660,,C4,square
1439,0.021952207,68563,115.05,0.588,4.790909091,26280,19.87333333,2.182225352,662620,,C1,square
1440,0.001377076,3519,118.95,0.529,0.254545455,1215,1.02,0.104309859,32760,,C3,square
1441,,1288,,0.714,0.209090909,600,0.373333333,0.115647887,13440,,C3,square
1442,0.002430134,690,260,1,0.109090909,450,0.2,0.084507042,8400,,C2,circle
1443,0.004212232,11960,191.1,0.675,1.390909091,5265,3.466666667,0.727288732,121940,,C3,square
1444,0.000810045,1380,206.05,0.85,0.172727273,765,0.4,0.113732394,15540,,C3,square
1445,0.010206561,28980,300.95,0.848,5.309090909,16020,8.4,3.487549296,325920,0.205188208,C2,square
1446,,391,,1,0.154545455,255,0.113333333,0.11971831,4760,,C1,circle
1447,0.001215067,2760,308.75,1,0.518181818,1800,0.8,0.401408451,33600,0.424003353,C2,square
1448,0.008586472,2438,282.1,1,0.418181818,1590,0.706666667,0.323943662,29680,,C1,circle
1449,,54280,,0.572,3.927272727,20235,15.73333333,1.740169014,519260,,C3,square
1450,0.002349129,6670,188.5,0.803,0.763636364,3495,1.933333333,0.475014085,73220,,C4,square
1451,0.007695423,15295,192.4,0.982,1.790909091,9795,4.433333333,1.362352113,184520,,C3,square
1452,,19872,148.2,0.78,1.790909091,10110,5.76,1.082112676,215320,,C3,square
1453,,54648,128.05,0.656,4.254545455,23370,15.84,2.162028169,550760,,C4,square
1454,0.017901985,30498,174.2,0.536,3.236363636,10665,8.84,1.343774648,285180,,C2,square
1455,0.043580397,37122,240.5,0.424,5.427272727,10275,10.76,1.782591549,321860,,C4,circle
1456,0.005022276,9982,254.8,0.871,1.545454545,5670,2.893333333,1.042746479,113680,,C2,square
1457,0.000891049,759,236.6,0.667,0.109090909,330,0.22,0.056366197,7700,,C4,circle
1458,0.007938437,9016,339.95,0.98,1.863636364,5760,2.613333333,1.414788732,108640,0.323862871,C2,square
1459,,72243,,0.453,3.581818182,21330,20.94,1.256915493,638820,,C4,square
1460,0.00745241,19044,237.25,0.954,2.745454545,11850,5.52,2.028929577,226520,,C3,square
1461,,154008,,0.654,19.32727273,65730,44.64,9.791577465,1550920,,C1,square
1462,0.000405022,805,538.85,0.829,0.263636364,435,0.233333333,0.169302817,8960,0.676042945,C2,square
1463,,2093,,0.989,0.236363636,1350,0.606666667,0.181084507,25340,,C3,square
1464,0.008019441,20493,314.6,0.951,3.918181818,12705,5.94,2.886485915,243320,0.793339654,C2,square
1465,0.008667477,19688,235.95,0.734,2.827272727,9420,5.706666667,1.60756338,207760,,C3,square
1466,,74865,,0.417,6.618181818,20370,21.7,2.137859155,645820,,C2,circle
1467,0.000648036,2208,128.7,1,0.172727273,1440,0.64,0.133802817,26880,,C2,square
1468,0.009477521,64584,225.55,0.729,8.863636364,30720,18.72,5.005457746,679840,,C1,square
1469,,13984,,0.51,1.281818182,4650,4.053333333,0.506408451,128520,,C4,square
1470,0.007776428,13248,169,0.856,1.363636364,7395,3.84,0.904225352,149660,,C3,square
1471,0.00145808,2898,258.05,0.984,0.454545455,1860,0.84,0.346478873,35000,,C4,square
1472,0.000567031,966,263.25,0.952,0.154545455,600,0.28,0.113971831,11480,,C1,square
1473,,16767,,0.542,1.236363636,5925,4.86,0.519098592,157360,,C2,square
1474,,36225,,0.568,2.718181818,13410,10.5,1.196,345660,,C4,square
1475,0.043499392,24702,349.05,0.609,5.245454545,9810,7.16,2.474598592,241920,0.454733313,C1,circle
1476,,34569,245.7,0.727,5.163636364,16395,10.02,2.908,363440,,C4,square
1477,0.007776428,17664,179.4,0.883,1.927272727,10170,5.12,1.31828169,202440,,C1,square
1478,0.002268125,5796,167.7,0.607,0.590909091,2295,1.68,0.277852113,56700,,C4,square
1479,,3726,,0.877,0.609090909,2130,1.08,0.413795775,42560,,C4,square
1480,0.001863102,8993,242.45,0.621,1.327272727,3645,2.606666667,0.638492958,88760,,C4,square
1481,,2645,,1,0.209090909,1725,0.766666667,0.161971831,32200,,C1,circle
1482,0.002106116,4186,174.85,0.929,0.445454545,2535,1.213333333,0.320570423,49140,,C4,square
1483,0.001134062,2254,139.1,0.786,0.190909091,1155,0.653333333,0.116239437,24500,,C2,square
1484,,26312,238.55,0.747,3.818181818,12810,7.626666667,2.20943662,279720,,C4,square
1485,,7475,,0.68,1.036363636,3315,2.166666667,0.545915493,76440,,C4,square
1486,,19251,209.95,0.888,2.454545455,11145,5.58,1.688450704,221200,,C4,square
1487,0.003078169,8740,251.55,0.887,1.336363636,5055,2.533333333,0.918232394,100380,,C2,square
1488,0.006642365,20746,153.4,0.814,1.936363636,11010,6.013333333,1.221,229040,,C2,square
1489,0.002349129,6003,269.1,0.966,0.981818182,3780,1.74,0.734704225,71820,,C4,square
1490,,1840,162.5,0.938,0.181818182,1125,0.533333333,0.132112676,21700,,C2,square
1491,0.001863102,3703,182,0.783,0.409090909,1890,1.073333333,0.248133803,40180,,C2,square
1492,0.005184285,14720,191.75,0.808,1.718181818,7755,4.266666667,1.07543662,161980,,C1,square
1493,0.004698258,10672,287.3,0.903,1.863636364,6285,3.093333333,1.303626761,123620,,C1,square
1494,0.001134062,2576,313.3,0.759,0.490909091,1275,0.746666667,0.288633803,27580,0.105915261,C4,square
1495,0.000972053,2208,271.05,0.802,0.363636364,1155,0.64,0.225915493,24220,,C4,square
1496,0.013689753,34983,169,0.619,3.6,14130,10.14,1.726225352,344820,,C4,square
1497,,3703,,0.764,0.654545455,1845,1.073333333,0.387380282,39760,,C2,square
1498,,4416,131.95,0.568,0.354545455,1635,1.28,0.156,42140,,C2,square
1499,0.002997165,5957,,0.71,0.572727273,2760,1.726666667,0.315,62020,,C4,square
1500,,4968,,0.912,0.563636364,2955,1.44,0.398197183,57820,,C4,square
1501,,16767,,0.916,2.172727273,10020,4.86,1.54171831,195580,,C4,square
1502,0.004941272,9821,208.65,0.965,1.245454545,6180,2.846666667,0.931021127,117460,,C2,square
1503,0.001053058,2093,435.5,0.89,0.554545455,1215,0.606666667,0.382323944,24080,0.77854511,C4,square
1504,,27830,,0.879,4.563636364,15945,8.066666667,3.107450704,318220,,C1,square
1505,,10120,,0.623,1.254545455,4110,2.933333333,0.605450704,99960,,C4,square
1506,0.007533414,21390,133.9,0.794,1.745454545,11070,6.2,1.073577465,233520,,C1,square
1507,,31671,,0.848,3.809090909,17520,9.18,2.502197183,356300,,C3,square
1508,0.000567031,1127,225.55,0.633,0.154545455,465,0.326666667,0.07578169,11200,,C3,square
1509,0.004293236,8533,222.3,0.58,1.154545455,3225,2.473333333,0.518732394,82040,,C3,square
1510,0.001053058,1794,116.35,0.923,0.127272727,1080,0.52,0.091,21000,,C2,square
1511,,17181,184.6,0.849,1.927272727,9510,4.98,1.267521127,193340,,C4,square
1512,0.00072904,207,505.7,1,0.063636364,135,0.06,0.049295775,2520,0.494757906,C2,circle
1513,,45310,159.25,0.751,4.381818182,22185,13.13333333,2.549169014,482860,,C4,square
1514,,28520,,0.964,4.127272727,17925,8.266666667,3.082084507,340900,,C3,square
1515,0.012474686,31878,263.9,0.727,5.118181818,15120,9.24,2.882401408,335160,,C3,square
1516,,24472,,0.73,2.072727273,11655,7.093333333,1.172112676,257740,,C2,square
1517,0.002025111,4600,247,0.795,0.690909091,2385,1.333333333,0.425492958,50260,,C3,square
1518,,9522,,0.744,1.054545455,4620,2.76,0.607774648,101080,,C2,square
1519,0.001782098,8602,265.85,0.757,1.390909091,4245,2.493333333,0.815640845,91980,,C4,square
1520,0.014094775,40020,180.7,0.733,4.390909091,19140,11.6,2.493232394,422240,,C3,square
1521,,5290,,0.835,0.581818182,2880,1.533333333,0.376338028,59080,,C4,square
1522,,1955,252.2,0.859,0.3,1095,0.566666667,0.199626761,22120,,C4,square
1523,,690,,0.9,0.118181818,405,0.2,0.082394366,7980,,C1,square
1524,0.015390846,30590,190.45,0.847,3.545454545,16890,8.866666667,2.326267606,343840,,C4,square
1525,,22977,,0.81,1.981818182,12135,6.66,1.243521127,253120,,C4,square
1526,0.001539085,874,154.05,1,0.081818182,570,0.253333333,0.063380282,10640,,C1,square
1527,0.025030377,56856,120.9,0.644,4.172727273,23895,16.48,2.081661972,569100,,C2,square
1528,,1771,,0.675,0.163636364,780,0.513333333,0.08556338,18060,,C3,square
1529,0.0036452,7245,247.65,0.771,1.090909091,3645,2.1,0.651549296,78120,,C2,square
1530,,105570,,0.695,7.154545455,47850,30.6,3.851866197,1089200,,C2,square
1531,,62330,109.2,0.612,4.127272727,24885,18.06666667,1.956676056,611660,,C3,square
1532,0.003726205,9522,189.8,0.676,1.1,4200,2.76,0.576028169,97160,,C3,square
1533,0.001215067,2415,284.7,0.895,0.418181818,1410,0.7,0.289929577,27860,,C2,square
1534,,21942,200.85,0.791,2.681818182,11325,6.36,1.643274648,239260,,C3,square
1535,0.000324018,736,304.85,0.719,0.136363636,345,0.213333333,0.075950704,7700,0.709004953,C2,square
1536,0.001377076,3519,348.4,0.915,0.745454545,2100,1.02,0.528380282,41020,0.876901056,C3,square
1537,,4991,,0.88,0.590909091,2865,1.446666667,0.402816901,57120,,C3,square
1538,0.043175375,110331,107.9,0.803,7.245454545,57795,31.98,4.506978873,1211000,,C1,square
1539,,13616,,0.887,2.454545455,7875,3.946666667,1.686549296,156380,,C3,square
1540,0.001539085,3933,163.15,0.977,0.390909091,2505,1.14,0.295852113,47320,,C1,square
1541,0.003321183,6601,135.85,0.652,0.545454545,2805,1.913333333,0.275492958,66360,,C3,square
1542,,4002,,0.799,0.527272727,2085,1.16,0.326352113,43820,,C1,square
1543,,9315,,0.805,0.954545455,4890,2.7,0.595246479,102340,,C3,square
1544,0.002592143,6624,196.3,0.674,0.790909091,2910,1.92,0.412943662,67480,,C4,square
1545,0.002430134,8970,231.4,0.649,1.263636364,3795,2.6,0.635288732,90020,,C1,square
